AGE,LEAVES_USED,LEAVES_REMAINING,RATINGS,PAST_EXP,TENURE,SEX_M,DESIGNATION_Associate,DESIGNATION_Director,DESIGNATION_Manager,DESIGNATION_Senior Analyst,DESIGNATION_Senior Manager,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,SALARY
25.0,19.0,11.0,4.0,3.0,1.9411362080766599,1,0,0,0,0,0,0,0,0,0,1,46556
21.0,21.0,9.0,2.0,0.0,3.4195756331279945,0,0,0,0,0,0,0,0,1,0,0,43363
25.0,26.0,4.0,5.0,1.0,3.0636550308008212,0,0,0,0,0,0,0,1,0,0,0,43391
22.0,22.0,8.0,4.0,0.0,2.6064339493497606,0,0,0,0,0,0,0,1,0,0,0,41164
24.0,15.0,15.0,4.0,1.0,2.195756331279945,0,0,0,0,0,0,0,0,0,1,0,48476
35.0,29.0,1.0,4.0,10.0,4.484599589322382,0,0,0,0,0,1,0,0,1,0,0,167525
27.0,22.0,8.0,4.0,0.0,3.6276522929500343,0,0,0,0,1,0,1,0,0,0,0,65594
23.0,30.0,0.0,4.0,0.0,3.1266255989048597,0,0,0,0,0,0,0,0,1,0,0,45579
26.0,25.0,5.0,5.0,0.0,3.7152635181382614,1,0,0,0,1,0,0,1,0,0,0,65880
21.0,29.0,1.0,4.0,0.0,3.430527036276523,1,0,0,0,0,0,0,0,1,0,0,48948
23.0,17.0,13.0,5.0,0.0,3.4168377823408624,0,0,0,0,0,0,0,1,0,0,0,45525
22.0,30.0,0.0,5.0,0.0,2.2340862422997945,0,0,0,0,0,0,0,0,0,0,1,41819
24.0,22.0,8.0,4.0,1.0,2.9075975359342916,1,0,0,0,0,0,0,0,0,0,0,49752
22.0,19.0,11.0,5.0,0.0,2.099931553730322,1,0,0,0,0,0,0,0,1,0,0,48611
24.0,22.0,8.0,3.0,2.0,1.5085557837097878,1,0,0,0,0,0,0,0,0,1,0,43295
22.0,23.0,7.0,2.0,0.0,2.6365503080082138,0,0,0,0,0,0,0,0,0,0,0,40395
25.0,16.0,14.0,2.0,0.0,4.238193018480493,1,0,0,0,1,0,0,0,0,1,0,62960
23.0,19.0,11.0,2.0,0.0,3.3401779603011637,1,0,0,0,0,0,0,0,0,0,1,41912
22.0,24.0,6.0,3.0,0.0,2.9815195071868583,1,0,0,0,0,0,1,0,0,0,0,45013
25.0,27.0,3.0,2.0,0.0,1.6509240246406571,0,0,0,0,1,0,0,0,0,0,0,56854
23.0,17.0,13.0,2.0,0.0,2.7789185489390826,0,0,0,0,0,0,0,0,0,1,0,47681
25.0,17.0,13.0,2.0,3.0,1.8590006844626967,1,0,0,0,0,0,0,0,0,0,1,43638
24.0,17.0,13.0,4.0,1.0,2.242299794661191,1,0,0,0,0,0,0,1,0,0,0,45776
21.0,19.0,11.0,3.0,0.0,3.080082135523614,1,0,0,0,0,0,0,0,1,0,0,47216
23.0,16.0,14.0,5.0,0.0,3.252566735112936,1,0,0,0,0,0,0,0,0,0,0,46824
32.0,16.0,14.0,4.0,6.0,4.648870636550308,0,0,0,1,0,0,0,1,0,0,0,143778
27.0,19.0,11.0,4.0,0.0,4.4955509924709105,1,0,0,0,1,0,0,0,0,0,1,60465
21.0,28.0,2.0,3.0,0.0,2.4476386036960984,0,0,0,0,0,0,0,1,0,0,0,40816
23.0,19.0,11.0,5.0,1.0,1.620807665982204,1,0,0,0,0,0,0,0,0,0,1,44427
23.0,21.0,9.0,3.0,0.0,2.7159479808350446,1,0,0,0,0,0,0,0,0,0,0,48930
34.0,28.0,2.0,4.0,7.0,5.409993155373032,1,0,0,1,0,0,0,0,0,0,0,148273
23.0,18.0,12.0,3.0,1.0,1.727583846680356,1,0,0,0,0,0,0,0,0,0,1,48583
23.0,20.0,10.0,5.0,1.0,1.4976043805612593,1,0,0,0,0,0,1,0,0,0,0,40413
24.0,24.0,6.0,5.0,2.0,1.9055441478439425,1,0,0,0,0,0,0,0,1,0,0,46891
28.0,20.0,10.0,3.0,4.0,1.834360027378508,0,0,0,0,1,0,1,0,0,0,0,56166
21.0,18.0,12.0,3.0,0.0,3.4962354551676933,0,0,0,0,0,0,1,0,0,0,0,43986
24.0,16.0,14.0,2.0,2.0,1.7467488021902806,1,0,0,0,0,0,0,0,0,1,0,43621
21.0,28.0,2.0,2.0,0.0,1.620807665982204,1,0,0,0,0,0,0,1,0,0,0,40228
21.0,17.0,13.0,3.0,0.0,3.0362765229295,0,0,0,0,0,0,0,1,0,0,0,49384
24.0,26.0,4.0,3.0,1.0,2.409308692676249,1,0,0,0,0,0,0,0,1,0,0,48969
27.0,15.0,15.0,2.0,4.0,1.4209445585215605,1,0,0,0,1,0,0,0,0,0,0,58341
22.0,19.0,11.0,4.0,0.0,2.5270362765229293,0,0,0,0,0,0,0,0,0,0,1,44448
26.0,28.0,2.0,5.0,4.0,1.787816563997262,0,0,0,0,1,0,0,0,0,0,0,51655
25.0,15.0,15.0,4.0,2.0,2.7898699520876113,1,0,0,0,0,0,0,0,1,0,0,42776
23.0,22.0,8.0,5.0,0.0,2.3737166324435317,0,0,0,0,0,0,0,1,0,0,0,47326
21.0,30.0,0.0,5.0,0.0,1.486652977412731,0,0,0,0,0,0,0,0,0,0,0,48098
21.0,26.0,4.0,4.0,0.0,2.220396988364134,1,0,0,0,0,0,0,1,0,0,0,49903
23.0,29.0,1.0,4.0,0.0,2.1218343600273784,1,0,0,0,0,0,0,1,0,0,0,41984
25.0,20.0,10.0,5.0,2.0,2.11088295687885,1,0,0,0,0,0,0,0,0,0,1,48447
26.0,21.0,9.0,4.0,1.0,3.808350444900753,0,0,0,0,1,0,0,0,0,1,0,50809
21.0,23.0,7.0,5.0,0.0,3.463381245722108,0,0,0,0,0,0,0,0,0,0,0,45181
22.0,22.0,8.0,2.0,0.0,1.571526351813826,1,0,0,0,0,0,1,0,0,0,0,44543
24.0,23.0,7.0,5.0,1.0,2.817248459958932,0,0,0,0,0,0,0,1,0,0,0,41380
27.0,27.0,3.0,3.0,3.0,1.8453114305270362,1,0,0,0,1,0,0,0,0,0,1,53406
23.0,20.0,10.0,5.0,0.0,3.2142368240930868,1,0,0,0,0,0,1,0,0,0,0,41662
24.0,24.0,6.0,3.0,0.0,3.1704312114989732,1,0,0,0,0,0,0,1,0,0,0,41955
23.0,29.0,1.0,3.0,0.0,2.3381245722108144,1,0,0,0,0,0,0,0,0,0,1,45323
28.0,16.0,14.0,5.0,4.0,3.1156741957563314,1,1,0,0,0,0,1,0,0,0,0,90201
21.0,21.0,9.0,3.0,0.0,3.162217659137577,1,0,0,0,0,0,0,0,0,0,1,40222
23.0,22.0,8.0,3.0,0.0,3.3347022587268995,1,0,0,0,0,0,0,0,0,0,0,43247
25.0,29.0,1.0,3.0,2.0,2.6995208761122518,0,0,0,0,1,0,0,0,0,1,0,62673
28.0,18.0,12.0,3.0,2.0,4.1040383299110195,1,0,0,0,1,0,0,0,0,0,1,69306
23.0,26.0,4.0,3.0,1.0,1.4784394250513346,0,0,0,0,0,0,0,0,0,0,0,48462
27.0,23.0,7.0,4.0,4.0,1.6427104722792607,0,0,0,0,1,0,0,0,1,0,0,54643
28.0,28.0,2.0,4.0,3.0,2.967830253251198,0,0,0,0,1,0,0,1,0,0,0,57182
21.0,19.0,11.0,2.0,0.0,1.7248459958932238,0,0,0,0,0,0,0,1,0,0,0,49395
28.0,26.0,4.0,3.0,2.0,1.593429158110883,0,0,0,0,1,0,0,1,0,0,0,60348
32.0,28.0,2.0,2.0,4.0,3.1786447638603694,1,1,0,0,0,0,0,0,1,0,0,72626
25.0,23.0,7.0,3.0,2.0,1.9904175222450375,0,0,0,0,0,0,1,0,0,0,0,43751
28.0,16.0,14.0,2.0,1.0,2.1464750171115674,0,0,0,0,1,0,0,1,0,0,0,65607
23.0,19.0,11.0,3.0,0.0,2.3436002737850785,1,0,0,0,0,0,1,0,0,0,0,40183
25.0,18.0,12.0,4.0,2.0,2.7652292950034223,0,0,0,0,0,0,1,0,0,0,0,47609
21.0,27.0,3.0,4.0,0.0,3.488021902806297,1,0,0,0,0,0,1,0,0,0,0,45896
24.0,22.0,8.0,5.0,1.0,2.6995208761122518,0,0,0,0,0,0,0,0,0,0,0,40486
28.0,26.0,4.0,3.0,0.0,3.540041067761807,1,1,0,0,0,0,0,1,0,0,0,96535
22.0,19.0,11.0,2.0,0.0,1.7796030116358659,1,0,0,0,0,0,0,0,0,0,1,44762
21.0,17.0,13.0,3.0,0.0,3.299110198494182,0,0,0,0,0,0,0,0,0,0,0,48839
22.0,23.0,7.0,5.0,0.0,3.263518138261465,0,0,0,0,0,0,0,0,0,0,1,43397
23.0,28.0,2.0,2.0,0.0,3.479808350444901,1,0,0,0,0,0,0,1,0,0,0,49611
26.0,22.0,8.0,5.0,3.0,2.6995208761122518,0,0,0,0,1,0,0,0,0,0,1,67051
31.0,26.0,4.0,2.0,7.0,2.4804928131416837,0,1,0,0,0,0,0,0,0,1,0,93516
21.0,25.0,5.0,2.0,0.0,2.568104038329911,0,0,0,0,0,0,0,0,0,0,1,44181
33.0,25.0,5.0,4.0,7.0,3.1266255989048597,0,0,0,1,0,0,0,0,0,0,1,100471
27.0,16.0,14.0,4.0,0.0,4.254620123203286,0,0,0,0,1,0,0,1,0,0,0,69383
22.0,16.0,14.0,3.0,0.0,2.412046543463381,0,0,0,0,0,0,1,0,0,0,0,43132
25.0,16.0,14.0,3.0,2.0,1.995893223819302,0,0,0,0,0,0,0,0,1,0,0,40403
21.0,22.0,8.0,4.0,0.0,2.891170431211499,1,0,0,0,0,0,0,0,0,0,0,43239
22.0,21.0,9.0,3.0,0.0,3.2279260780287475,1,0,0,0,0,0,0,0,0,0,1,42943
23.0,30.0,0.0,2.0,0.0,2.3737166324435317,0,0,0,0,0,0,0,0,0,1,0,41664
26.0,23.0,7.0,2.0,0.0,1.8179329226557153,1,0,0,0,1,0,0,0,1,0,0,63290
24.0,20.0,10.0,2.0,1.0,2.5845311430527036,1,0,0,0,0,0,0,0,1,0,0,47598
24.0,16.0,14.0,2.0,0.0,3.0198494182067077,0,0,0,0,0,0,1,0,0,0,0,45447
23.0,21.0,9.0,4.0,0.0,2.7898699520876113,1,0,0,0,0,0,0,0,0,0,1,42213
21.0,25.0,5.0,5.0,0.0,2.193018480492813,1,0,0,0,0,0,1,0,0,0,0,44397
21.0,23.0,7.0,3.0,0.0,1.6947296372347707,0,0,0,0,0,0,0,0,0,0,0,48801
25.0,24.0,6.0,2.0,1.0,3.0910335386721424,1,0,0,0,0,0,0,0,1,0,0,47532
37.0,19.0,11.0,4.0,12.0,1.73305954825462,1,0,0,0,0,1,1,0,0,0,0,184143
35.0,20.0,10.0,4.0,8.0,4.312114989733059,1,0,0,1,0,0,1,0,0,0,0,124154
25.0,25.0,5.0,5.0,2.0,2.086242299794661,1,0,0,0,0,0,1,0,0,0,0,40786
23.0,21.0,9.0,5.0,0.0,2.518822724161533,1,0,0,0,0,0,0,0,0,1,0,47080
25.0,16.0,14.0,3.0,1.0,2.9952087611225187,0,0,0,0,0,0,0,0,0,0,1,46572
24.0,29.0,1.0,5.0,1.0,2.5845311430527036,0,0,0,0,0,0,0,1,0,0,0,42066
32.0,17.0,13.0,5.0,6.0,5.032169746748802,0,1,0,0,0,0,0,0,0,0,1,72598
22.0,25.0,5.0,2.0,0.0,1.9219712525667352,0,0,0,0,0,0,0,0,0,0,1,46506
24.0,26.0,4.0,4.0,1.0,2.6721423682409307,0,0,0,0,0,0,0,1,0,0,0,44733
22.0,15.0,15.0,3.0,0.0,2.130047912388775,1,0,0,0,0,0,1,0,0,0,0,46227
23.0,17.0,13.0,4.0,0.0,2.00684462696783,0,0,0,0,0,0,1,0,0,0,0,46207
28.0,23.0,7.0,4.0,0.0,3.6659822039698837,1,0,0,0,1,0,0,0,0,0,1,62243
23.0,15.0,15.0,4.0,0.0,2.647501711156742,1,0,0,0,0,0,0,0,0,1,0,48479
23.0,26.0,4.0,3.0,0.0,3.277207392197125,1,0,0,0,0,0,0,0,0,0,0,48364
25.0,25.0,5.0,4.0,3.0,1.6837782340862424,0,0,0,0,0,0,0,0,0,1,0,46564
21.0,18.0,12.0,4.0,0.0,3.0061601642710474,1,0,0,0,0,0,0,0,0,1,0,48001
25.0,22.0,8.0,2.0,0.0,1.4976043805612593,1,0,0,0,1,0,0,0,0,1,0,55001
24.0,18.0,12.0,5.0,2.0,1.9630390143737166,0,0,0,0,0,0,0,1,0,0,0,49901
25.0,19.0,11.0,5.0,2.0,2.614647501711157,1,0,0,0,1,0,0,0,1,0,0,65919
25.0,22.0,8.0,2.0,0.0,4.413415468856948,1,0,0,0,1,0,1,0,0,0,0,61353
25.0,18.0,12.0,2.0,3.0,1.8015058179329226,0,0,0,0,0,0,0,0,1,0,0,49321
31.0,25.0,5.0,4.0,6.0,1.6016427104722792,1,1,0,0,0,0,0,0,0,0,1,93715
23.0,15.0,15.0,5.0,1.0,1.6125941136208077,1,0,0,0,0,0,1,0,0,0,0,41052
24.0,29.0,1.0,3.0,0.0,3.3210130047912387,1,0,0,0,0,0,1,0,0,0,0,46907
22.0,25.0,5.0,3.0,0.0,1.7111567419575633,0,0,0,0,0,0,0,0,0,0,1,45518
23.0,25.0,5.0,5.0,0.0,2.004106776180698,0,0,0,0,0,0,0,0,0,0,1,43894
25.0,19.0,11.0,3.0,1.0,3.430527036276523,1,0,0,0,0,0,1,0,0,0,0,48355
22.0,15.0,15.0,3.0,0.0,1.6043805612594113,1,0,0,0,0,0,0,1,0,0,0,47759
25.0,27.0,3.0,3.0,1.0,3.455167693360712,0,0,0,0,0,0,0,0,1,0,0,40105
26.0,24.0,6.0,5.0,1.0,3.759069130732375,0,0,0,0,1,0,0,0,0,1,0,60014
21.0,21.0,9.0,2.0,0.0,2.926762491444216,1,0,0,0,0,0,0,0,0,0,0,44848
22.0,19.0,11.0,4.0,0.0,3.1211498973305956,1,0,0,0,0,0,0,0,0,0,0,45103
32.0,15.0,15.0,5.0,4.0,3.033538672142368,0,1,0,0,0,0,0,0,0,0,0,81191
22.0,15.0,15.0,5.0,0.0,2.2587268993839835,0,0,0,0,0,0,0,0,1,0,0,45025
21.0,16.0,14.0,3.0,0.0,1.83709787816564,1,0,0,0,0,0,0,0,0,0,0,41943
27.0,28.0,2.0,2.0,0.0,3.7262149212867897,0,0,0,0,1,0,0,1,0,0,0,50393
22.0,25.0,5.0,4.0,0.0,2.8254620123203287,0,0,0,0,0,0,0,0,0,0,1,42003
22.0,24.0,6.0,2.0,0.0,2.195756331279945,1,0,0,0,0,0,1,0,0,0,0,42041
25.0,24.0,6.0,3.0,1.0,3.46611909650924,0,0,0,0,0,0,1,0,0,0,0,44015
32.0,29.0,1.0,2.0,4.0,5.152635181382615,1,0,0,1,0,0,0,0,1,0,0,140916
22.0,22.0,8.0,5.0,0.0,3.047227926078029,1,0,0,0,0,0,0,0,0,0,1,46173
23.0,22.0,8.0,5.0,1.0,1.754962354551677,1,0,0,0,0,0,0,0,0,0,1,41701
24.0,20.0,10.0,4.0,0.0,3.293634496919918,1,0,0,0,0,0,0,0,1,0,0,47465
24.0,22.0,8.0,3.0,1.0,1.995893223819302,0,0,0,0,0,0,0,1,0,0,0,49670
35.0,19.0,11.0,4.0,6.0,5.155373032169747,0,0,0,0,0,1,0,0,0,1,0,153111
23.0,16.0,14.0,3.0,1.0,1.9274469541409993,1,0,0,0,0,0,0,0,0,0,0,47408
23.0,17.0,13.0,2.0,1.0,1.5496235455167693,1,0,0,0,0,0,0,1,0,0,0,47629
28.0,26.0,4.0,5.0,5.0,2.0342231348391513,0,0,0,0,1,0,0,0,0,1,0,68884
24.0,30.0,0.0,4.0,1.0,2.6639288158795345,0,0,0,0,0,0,0,0,0,0,1,49849
25.0,16.0,14.0,4.0,1.0,2.3682409308692676,1,0,0,0,1,0,1,0,0,0,0,68785
21.0,27.0,3.0,4.0,0.0,3.058179329226557,0,0,0,0,0,0,0,0,0,0,0,48102
23.0,29.0,1.0,5.0,0.0,2.940451745379877,1,0,0,0,0,0,0,0,0,1,0,44610
25.0,21.0,9.0,5.0,1.0,3.2306639288158796,0,0,0,0,0,0,0,0,0,0,0,46659
21.0,17.0,13.0,3.0,0.0,2.757015742642026,1,0,0,0,0,0,1,0,0,0,0,47781
25.0,23.0,7.0,3.0,2.0,2.321697467488022,0,0,0,0,0,0,0,0,0,1,0,49942
35.0,18.0,12.0,2.0,8.0,2.1656399726214923,0,0,0,1,0,0,0,0,0,0,1,148606
33.0,21.0,9.0,2.0,5.0,3.3921971252566734,0,0,0,1,0,0,0,0,0,0,1,110885
22.0,28.0,2.0,2.0,0.0,1.8535249828884326,1,0,0,0,0,0,0,0,0,0,1,45019
22.0,22.0,8.0,3.0,0.0,3.0198494182067077,1,0,0,0,0,0,0,0,1,0,0,41378
21.0,25.0,5.0,2.0,0.0,2.2532511978097194,0,0,0,0,0,0,0,1,0,0,0,42327
28.0,23.0,7.0,5.0,3.0,1.4373716632443532,1,0,0,0,1,0,0,1,0,0,0,68446
23.0,26.0,4.0,4.0,0.0,2.272416153319644,1,0,0,0,0,0,1,0,0,0,0,47764
21.0,22.0,8.0,5.0,0.0,1.7631759069130732,1,0,0,0,0,0,0,0,0,0,0,49905
45.0,15.0,15.0,2.0,23.0,1.5633127994524298,1,0,1,0,0,0,1,0,0,0,0,253284
22.0,29.0,1.0,3.0,0.0,3.488021902806297,0,0,0,0,0,0,0,0,0,1,0,49703
23.0,22.0,8.0,5.0,1.0,1.6125941136208077,0,0,0,0,0,0,0,0,0,1,0,48049
25.0,19.0,11.0,5.0,2.0,2.269678302532512,0,0,0,0,0,0,0,1,0,0,0,43428
35.0,24.0,6.0,5.0,11.0,1.4236824093086926,1,0,0,0,0,1,0,0,0,1,0,185221
23.0,29.0,1.0,4.0,1.0,1.891854893908282,0,0,0,0,0,0,0,0,0,1,0,48969
23.0,30.0,0.0,5.0,1.0,1.4428473648186173,1,0,0,0,0,0,0,0,0,0,1,45740
23.0,21.0,9.0,5.0,0.0,2.8062970568104038,0,0,0,0,0,0,0,0,0,0,1,46601
23.0,25.0,5.0,4.0,1.0,1.6837782340862424,1,0,0,0,0,0,0,0,0,0,0,45949
22.0,22.0,8.0,3.0,0.0,2.6858316221765914,1,0,0,0,0,0,0,0,0,0,0,41861
28.0,26.0,4.0,2.0,0.0,4.213552361396304,1,0,0,0,1,0,0,0,1,0,0,56772
25.0,25.0,5.0,4.0,3.0,1.4401095140314852,0,0,0,0,0,0,0,0,0,0,1,46052
22.0,22.0,8.0,4.0,0.0,1.8480492813141685,0,0,0,0,0,0,0,1,0,0,0,43483
25.0,16.0,14.0,2.0,2.0,2.817248459958932,1,0,0,0,0,0,0,0,0,0,1,43860
28.0,24.0,6.0,3.0,3.0,2.565366187542779,0,0,0,0,1,0,0,0,0,0,1,61374
24.0,19.0,11.0,5.0,0.0,3.247091033538672,0,0,0,0,0,0,0,0,0,1,0,48095
23.0,23.0,7.0,5.0,0.0,2.028747433264887,1,0,0,0,0,0,0,1,0,0,0,49592
24.0,18.0,12.0,2.0,1.0,2.4202600958247777,1,0,0,0,0,0,0,0,1,0,0,46942
24.0,25.0,5.0,3.0,2.0,1.431895961670089,0,0,0,0,0,0,0,0,0,0,1,42333
45.0,21.0,9.0,4.0,17.0,6.5571526351813825,0,0,1,0,0,0,0,0,0,0,1,319141
29.0,20.0,10.0,2.0,3.0,5.3990417522245036,0,1,0,0,0,0,1,0,0,0,0,91596
21.0,26.0,4.0,4.0,0.0,1.8699520876112252,0,0,0,0,0,0,0,0,0,0,1,40586
24.0,18.0,12.0,3.0,0.0,3.3182751540041067,1,0,0,0,0,0,0,0,0,0,0,49530
24.0,26.0,4.0,5.0,2.0,1.9028062970568105,0,0,0,0,0,0,0,1,0,0,0,42583
29.0,29.0,1.0,3.0,4.0,4.65160848733744,0,1,0,0,0,0,0,1,0,0,0,92453
28.0,24.0,6.0,3.0,5.0,1.571526351813826,0,1,0,0,0,0,0,1,0,0,0,93659
24.0,29.0,1.0,3.0,2.0,1.6427104722792607,1,0,0,0,0,0,0,0,1,0,0,48222
25.0,26.0,4.0,3.0,2.0,2.2642026009582477,1,0,0,0,0,0,0,0,0,0,0,46319
24.0,29.0,1.0,5.0,2.0,1.88911704312115,1,0,0,0,0,0,0,0,0,1,0,45861
23.0,24.0,6.0,4.0,0.0,3.4962354551676933,0,0,0,0,0,0,0,0,1,0,0,45481
25.0,16.0,14.0,2.0,1.0,3.4962354551676933,0,0,0,0,0,0,1,0,0,0,0,42008
22.0,22.0,8.0,3.0,0.0,2.130047912388775,1,0,0,0,0,0,1,0,0,0,0,47850
25.0,25.0,5.0,4.0,2.0,2.461327857631759,1,0,0,0,0,0,0,0,0,0,1,40113
22.0,20.0,10.0,4.0,0.0,3.186858316221766,1,0,0,0,0,0,1,0,0,0,0,47525
21.0,16.0,14.0,3.0,0.0,2.1409993155373033,1,0,0,0,0,0,1,0,0,0,0,47685
25.0,25.0,5.0,2.0,1.0,1.4209445585215605,0,0,0,0,1,0,0,1,0,0,0,64823
23.0,23.0,7.0,2.0,1.0,1.6372347707049966,1,0,0,0,0,0,0,1,0,0,0,40414
22.0,16.0,14.0,5.0,0.0,1.4510609171800137,0,0,0,0,0,0,1,0,0,0,0,40572
25.0,22.0,8.0,5.0,2.0,2.242299794661191,0,0,0,0,0,0,0,0,0,0,0,46350
28.0,25.0,5.0,3.0,3.0,3.2334017796030117,1,1,0,0,0,0,0,1,0,0,0,93529
25.0,16.0,14.0,2.0,0.0,3.575633127994524,1,0,0,0,1,0,0,0,0,0,1,63647
35.0,28.0,2.0,4.0,9.0,2.5516769336071183,0,0,0,1,0,0,0,0,1,0,0,140401
23.0,25.0,5.0,5.0,0.0,2.4722792607802875,0,0,0,0,0,0,1,0,0,0,0,49141
23.0,26.0,4.0,2.0,1.0,1.678302532511978,1,0,0,0,0,0,1,0,0,0,0,43670
23.0,25.0,5.0,5.0,0.0,2.6776180698151952,1,0,0,0,0,0,0,0,0,1,0,42553
22.0,19.0,11.0,5.0,0.0,1.8015058179329226,1,0,0,0,0,0,0,0,0,1,0,46783
22.0,29.0,1.0,5.0,0.0,3.3949349760438055,1,0,0,0,0,0,0,0,0,0,0,47146
22.0,23.0,7.0,2.0,0.0,2.299794661190965,0,0,0,0,0,0,0,1,0,0,0,48730
22.0,17.0,13.0,2.0,0.0,2.324435318275154,1,0,0,0,0,0,1,0,0,0,0,40808
25.0,17.0,13.0,4.0,1.0,3.373032169746749,0,0,0,0,0,0,0,1,0,0,0,40508
22.0,27.0,3.0,5.0,0.0,2.568104038329911,0,0,0,0,0,0,1,0,0,0,0,45111
23.0,17.0,13.0,5.0,1.0,1.623545516769336,0,0,0,0,0,0,0,0,0,0,1,47414
39.0,25.0,5.0,4.0,11.0,4.073921971252567,1,0,0,0,0,1,0,0,1,0,0,161839
29.0,29.0,1.0,5.0,5.0,2.1683778234086244,0,1,0,0,0,0,0,0,0,0,0,82993
25.0,27.0,3.0,4.0,1.0,3.4442162902121836,0,0,0,0,0,0,1,0,0,0,0,43354
24.0,29.0,1.0,2.0,1.0,2.8145106091718,1,0,0,0,0,0,0,0,0,0,1,47791
25.0,26.0,4.0,4.0,0.0,3.1813826146475015,0,0,0,0,1,0,0,1,0,0,0,59115
23.0,21.0,9.0,2.0,0.0,2.6913073237508556,0,0,0,0,0,0,0,0,0,0,0,49830
24.0,29.0,1.0,2.0,0.0,3.268993839835729,0,0,0,0,0,0,0,0,0,1,0,46822
21.0,19.0,11.0,5.0,0.0,3.457905544147844,0,0,0,0,0,0,0,0,0,1,0,45321
22.0,16.0,14.0,4.0,0.0,1.5523613963039014,1,0,0,0,0,0,0,0,0,0,1,48781
25.0,20.0,10.0,3.0,2.0,2.674880219028063,0,0,0,0,0,0,0,0,1,0,0,49631
25.0,29.0,1.0,5.0,1.0,3.3100616016427105,0,0,0,0,0,0,1,0,0,0,0,46102
25.0,26.0,4.0,3.0,1.0,3.266255989048597,0,0,0,0,0,0,0,1,0,0,0,46781
24.0,30.0,0.0,5.0,1.0,2.2806297056810405,1,0,0,0,0,0,1,0,0,0,0,46935
24.0,27.0,3.0,2.0,0.0,3.1759069130732374,1,0,0,0,0,0,0,0,0,1,0,41705
22.0,19.0,11.0,4.0,0.0,1.9411362080766599,1,0,0,0,0,0,0,0,0,0,1,43434
24.0,30.0,0.0,5.0,1.0,2.729637234770705,1,0,0,0,0,0,0,1,0,0,0,43726
23.0,29.0,1.0,4.0,0.0,2.086242299794661,1,0,0,0,0,0,0,1,0,0,0,48443
28.0,23.0,7.0,5.0,5.0,2.4202600958247777,0,0,0,0,1,0,0,1,0,0,0,50687
25.0,18.0,12.0,3.0,2.0,2.7789185489390826,0,0,0,0,0,0,1,0,0,0,0,42635
25.0,29.0,1.0,3.0,1.0,3.1129363449691994,0,0,0,0,0,0,0,0,0,0,0,41834
24.0,30.0,0.0,5.0,2.0,1.894592744695414,0,0,0,0,0,0,0,0,0,0,1,44028
22.0,28.0,2.0,5.0,0.0,3.0855578370978782,1,0,0,0,0,0,0,0,0,1,0,44787
28.0,24.0,6.0,5.0,1.0,4.407939767282683,0,0,0,0,1,0,0,0,1,0,0,60183
24.0,23.0,7.0,5.0,1.0,2.0095824777549622,1,0,0,0,0,0,1,0,0,0,0,40594
24.0,19.0,11.0,5.0,0.0,3.189596167008898,1,0,0,0,0,0,0,0,0,1,0,40251
23.0,19.0,11.0,5.0,0.0,2.2477754962354553,0,0,0,0,0,0,0,0,1,0,0,44551
24.0,29.0,1.0,4.0,2.0,1.6180698151950719,1,0,0,0,0,0,0,0,0,0,0,49525
21.0,16.0,14.0,4.0,0.0,2.028747433264887,1,0,0,0,0,0,0,0,0,0,1,43624
25.0,20.0,10.0,4.0,2.0,2.631074606433949,0,0,0,0,0,0,0,0,0,0,0,41785
27.0,19.0,11.0,4.0,2.0,4.142368240930869,1,0,0,0,1,0,0,0,0,1,0,52760
21.0,15.0,15.0,4.0,0.0,1.5222450376454484,0,0,0,0,0,0,0,0,0,1,0,42143
26.0,15.0,15.0,3.0,2.0,3.030800821355236,1,0,0,0,1,0,0,0,0,0,1,68067
30.0,24.0,6.0,5.0,3.0,3.701574264202601,0,1,0,0,0,0,0,0,0,1,0,87166
24.0,18.0,12.0,2.0,0.0,3.2306639288158796,1,0,0,0,0,0,1,0,0,0,0,48519
22.0,18.0,12.0,3.0,0.0,1.4811772758384667,1,0,0,0,0,0,0,0,1,0,0,47013
23.0,26.0,4.0,4.0,0.0,2.0479123887748116,1,0,0,0,0,0,1,0,0,0,0,47131
26.0,23.0,7.0,5.0,3.0,2.1190965092402463,1,0,0,0,1,0,0,1,0,0,0,67582
21.0,30.0,0.0,4.0,0.0,2.757015742642026,1,0,0,0,0,0,0,0,0,0,1,48343
21.0,28.0,2.0,2.0,0.0,3.14031485284052,1,0,0,0,0,0,0,0,0,0,1,44693
22.0,21.0,9.0,5.0,0.0,2.00684462696783,0,0,0,0,0,0,0,0,0,1,0,47812
23.0,30.0,0.0,2.0,1.0,1.4483230663928817,0,0,0,0,0,0,0,0,0,1,0,40690
21.0,20.0,10.0,3.0,0.0,2.3983572895277208,0,0,0,0,0,0,1,0,0,0,0,48587
21.0,28.0,2.0,2.0,0.0,2.0944558521560577,0,0,0,0,0,0,0,0,1,0,0,44467
23.0,17.0,13.0,3.0,1.0,1.571526351813826,0,0,0,0,0,0,0,0,0,0,0,43172
23.0,22.0,8.0,2.0,0.0,3.184120465434634,0,0,0,0,0,0,0,0,0,0,1,44014
23.0,29.0,1.0,4.0,0.0,2.6064339493497606,1,0,0,0,0,0,0,0,1,0,0,44372
22.0,20.0,10.0,2.0,0.0,2.48870636550308,0,0,0,0,0,0,0,0,0,0,0,47033
