AGE,LEAVES_USED,LEAVES_REMAINING,RATINGS,PAST_EXP,TENURE,SEX_M,DESIGNATION_Associate,DESIGNATION_Director,DESIGNATION_Manager,DESIGNATION_Senior Analyst,DESIGNATION_Senior Manager,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,SALARY
23.0,16.0,14.0,3.0,0.0,3.266255989048597,0,0,0,0,0,0,0,1,0,0,0,45131
22.0,19.0,11.0,3.0,0.0,3.033538672142368,1,0,0,0,0,0,0,1,0,0,0,42469
24.0,17.0,13.0,4.0,1.0,2.817248459958932,1,0,0,0,0,0,0,0,1,0,0,44497
26.0,28.0,2.0,5.0,1.0,1.7905544147843941,1,0,0,0,1,0,0,0,0,0,0,61046
21.0,29.0,1.0,2.0,0.0,2.7734428473648185,0,0,0,0,0,0,0,0,0,1,0,41627
24.0,29.0,1.0,5.0,1.0,2.839151266255989,0,0,0,0,0,0,1,0,0,0,0,40513
25.0,30.0,0.0,4.0,2.0,2.5927446954141,0,0,0,0,0,0,0,0,0,0,0,45992
22.0,25.0,5.0,5.0,0.0,1.7494866529774127,1,0,0,0,0,0,0,0,0,0,1,48305
22.0,17.0,13.0,2.0,0.0,2.757015742642026,1,0,0,0,0,0,1,0,0,0,0,48818
23.0,16.0,14.0,2.0,0.0,2.4941820670773445,1,0,0,0,0,0,0,0,0,0,0,47524
24.0,24.0,6.0,4.0,1.0,2.6009582477754964,0,0,0,0,0,0,1,0,0,0,0,44620
21.0,20.0,10.0,2.0,0.0,2.2806297056810405,0,0,0,0,0,0,0,0,0,1,0,44323
24.0,26.0,4.0,5.0,1.0,2.4750171115674195,0,0,0,0,0,0,0,0,0,0,0,45352
22.0,15.0,15.0,5.0,0.0,1.8288843258042438,1,0,0,0,0,0,0,0,1,0,0,48030
21.0,17.0,13.0,3.0,0.0,1.4264202600958247,1,0,0,0,0,0,0,0,0,0,1,40929
25.0,29.0,1.0,3.0,2.0,2.2039698836413417,0,0,0,0,0,0,0,0,0,0,0,47286
33.0,28.0,2.0,2.0,6.0,3.132101300479124,1,0,0,1,0,0,0,1,0,0,0,128247
24.0,15.0,15.0,5.0,0.0,3.4934976043805612,1,0,0,0,0,0,0,0,1,0,0,43587
25.0,22.0,8.0,3.0,2.0,1.6372347707049966,1,0,0,0,1,0,0,0,0,0,1,55791
22.0,16.0,14.0,4.0,0.0,1.620807665982204,1,0,0,0,0,0,1,0,0,0,0,47001
28.0,21.0,9.0,5.0,0.0,4.334017796030117,1,0,0,0,1,0,0,0,0,0,1,63841
21.0,28.0,2.0,4.0,0.0,2.6913073237508556,1,0,0,0,0,0,0,0,0,0,0,40327
21.0,25.0,5.0,2.0,0.0,2.2669404517453797,1,0,0,0,0,0,0,0,1,0,0,41452
37.0,21.0,9.0,4.0,11.0,4.1505817932922655,1,0,0,0,0,1,0,1,0,0,0,166335
24.0,25.0,5.0,4.0,0.0,3.2251882272416155,1,0,0,0,0,0,0,0,0,0,0,43385
22.0,29.0,1.0,5.0,0.0,3.4442162902121836,0,0,0,0,0,0,1,0,0,0,0,40900
25.0,23.0,7.0,2.0,3.0,1.7111567419575633,0,0,0,0,0,0,1,0,0,0,0,43380
22.0,30.0,0.0,3.0,0.0,2.8720054757015743,0,0,0,0,0,0,0,1,0,0,0,43059
23.0,20.0,10.0,4.0,0.0,2.6064339493497606,0,0,0,0,0,0,0,0,0,0,0,43534
23.0,17.0,13.0,3.0,0.0,3.025325119780972,1,0,0,0,0,0,0,1,0,0,0,44094
24.0,30.0,0.0,5.0,0.0,3.0143737166324436,1,0,0,0,0,0,0,0,0,0,1,46659
25.0,27.0,3.0,4.0,2.0,2.9075975359342916,0,0,0,0,0,0,1,0,0,0,0,46436
28.0,28.0,2.0,3.0,5.0,2.308008213552361,0,0,0,0,1,0,0,0,0,1,0,58566
21.0,16.0,14.0,4.0,0.0,3.0143737166324436,1,0,0,0,0,0,1,0,0,0,0,44837
23.0,16.0,14.0,4.0,1.0,1.7713894592744694,0,0,0,0,0,0,1,0,0,0,0,40411
21.0,22.0,8.0,5.0,0.0,2.622861054072553,0,0,0,0,0,0,0,0,1,0,0,44104
24.0,25.0,5.0,3.0,0.0,3.025325119780972,1,0,0,0,0,0,0,0,0,0,0,46215
38.0,19.0,11.0,4.0,10.0,3.2279260780287475,1,0,0,0,0,1,0,0,1,0,0,189435
25.0,19.0,11.0,5.0,1.0,3.4223134839151266,0,0,0,0,0,0,0,0,0,1,0,47135
23.0,27.0,3.0,3.0,0.0,2.461327857631759,0,0,0,0,0,0,0,0,0,0,1,43783
24.0,30.0,0.0,3.0,2.0,1.8288843258042438,1,0,0,0,0,0,0,0,0,0,1,42897
29.0,29.0,1.0,2.0,4.0,1.516769336071184,1,1,0,0,0,0,0,0,0,0,1,94321
23.0,20.0,10.0,3.0,0.0,3.1211498973305956,1,0,0,0,0,0,1,0,0,0,0,46693
24.0,29.0,1.0,4.0,2.0,1.7440109514031485,0,0,0,0,0,0,0,0,1,0,0,45324
22.0,23.0,7.0,5.0,0.0,3.263518138261465,0,0,0,0,0,0,0,0,0,0,1,43397
23.0,29.0,1.0,4.0,0.0,2.6064339493497606,1,0,0,0,0,0,0,0,1,0,0,44372
24.0,27.0,3.0,5.0,1.0,2.0670773442847366,1,0,0,0,0,0,0,0,0,0,1,48651
24.0,29.0,1.0,4.0,1.0,2.8008213552361396,0,0,0,0,0,0,0,0,0,0,1,43310
25.0,28.0,2.0,5.0,2.0,2.830937713894593,0,0,0,0,0,0,0,0,0,1,0,46808
28.0,16.0,14.0,4.0,4.0,1.9274469541409993,0,0,0,0,1,0,1,0,0,0,0,56728
21.0,28.0,2.0,2.0,0.0,2.3326488706365502,1,0,0,0,0,0,0,0,1,0,0,40396
34.0,20.0,10.0,4.0,7.0,4.257357973990418,1,0,0,1,0,0,0,0,0,0,0,100874
23.0,26.0,4.0,4.0,0.0,2.272416153319644,1,0,0,0,0,0,1,0,0,0,0,47764
22.0,30.0,0.0,5.0,0.0,1.648186173853525,0,0,0,0,0,0,0,1,0,0,0,42388
23.0,17.0,13.0,5.0,1.0,1.623545516769336,0,0,0,0,0,0,0,0,0,0,1,47414
21.0,26.0,4.0,2.0,0.0,2.7898699520876113,0,0,0,0,0,0,1,0,0,0,0,43601
24.0,22.0,8.0,2.0,1.0,2.830937713894593,0,0,0,0,0,0,1,0,0,0,0,44599
24.0,27.0,3.0,4.0,0.0,3.455167693360712,1,0,0,0,0,0,0,0,0,0,1,43343
23.0,30.0,0.0,5.0,0.0,1.9931553730321698,1,0,0,0,0,0,1,0,0,0,0,42012
21.0,24.0,6.0,3.0,0.0,1.727583846680356,1,0,0,0,0,0,1,0,0,0,0,40332
22.0,28.0,2.0,4.0,0.0,1.5304585900068446,1,0,0,0,0,0,0,0,0,1,0,46812
25.0,20.0,10.0,5.0,2.0,2.11088295687885,1,0,0,0,0,0,0,0,0,0,1,48447
35.0,21.0,9.0,3.0,9.0,1.8288843258042438,0,0,0,1,0,0,0,0,0,1,0,143333
29.0,25.0,5.0,4.0,2.0,2.8939082819986313,1,1,0,0,0,0,0,1,0,0,0,72237
25.0,25.0,5.0,2.0,2.0,2.3983572895277208,0,0,0,0,0,0,0,0,1,0,0,44512
25.0,30.0,0.0,2.0,2.0,2.5626283367556466,0,0,0,0,0,0,0,0,0,1,0,43225
24.0,18.0,12.0,5.0,2.0,1.7467488021902806,1,0,0,0,0,0,0,0,0,0,1,40985
25.0,15.0,15.0,4.0,1.0,3.40041067761807,1,0,0,0,0,0,0,0,1,0,0,43528
25.0,28.0,2.0,2.0,2.0,2.245037645448323,0,0,0,0,0,0,0,0,0,0,1,46514
24.0,15.0,15.0,2.0,1.0,2.004106776180698,0,0,0,0,0,0,0,0,0,0,0,49662
25.0,18.0,12.0,2.0,3.0,1.9274469541409993,1,0,0,0,0,0,0,1,0,0,0,48171
21.0,27.0,3.0,5.0,0.0,3.0198494182067077,0,0,0,0,0,0,0,0,0,0,1,42472
24.0,15.0,15.0,5.0,1.0,2.6995208761122518,0,0,0,0,0,0,0,1,0,0,0,42037
22.0,30.0,0.0,3.0,0.0,1.9520876112251881,0,0,0,0,0,0,0,0,0,0,1,45300
22.0,29.0,1.0,2.0,0.0,2.7104722792607805,0,0,0,0,0,0,0,0,1,0,0,48959
28.0,25.0,5.0,5.0,0.0,5.240246406570842,0,1,0,0,0,0,0,0,0,1,0,70589
25.0,26.0,4.0,2.0,2.0,2.631074606433949,1,0,0,0,0,0,0,0,1,0,0,45296
23.0,19.0,11.0,4.0,0.0,2.297056810403833,0,0,0,0,0,0,1,0,0,0,0,48225
25.0,20.0,10.0,2.0,1.0,3.0855578370978782,1,0,0,0,0,0,0,0,1,0,0,42735
21.0,20.0,10.0,3.0,0.0,2.1574264202600957,1,0,0,0,0,0,0,0,0,1,0,45335
23.0,17.0,13.0,4.0,0.0,2.329911019849418,1,0,0,0,0,0,0,0,1,0,0,49736
28.0,19.0,11.0,3.0,2.0,2.6995208761122518,1,0,0,0,1,0,0,0,0,0,0,58745
28.0,27.0,3.0,5.0,3.0,4.63791923340178,1,1,0,0,0,0,0,0,0,0,1,83947
37.0,28.0,2.0,4.0,10.0,5.062286105407256,1,0,0,0,0,1,1,0,0,0,0,199060
25.0,16.0,14.0,4.0,1.0,2.6694045174537986,0,0,0,0,1,0,0,0,1,0,0,51565
25.0,27.0,3.0,5.0,3.0,1.8672142368240932,0,0,0,0,0,0,0,0,0,0,0,41668
28.0,30.0,0.0,3.0,5.0,1.6454483230663928,0,0,0,0,1,0,0,0,1,0,0,66747
28.0,23.0,7.0,5.0,5.0,2.3928815879534566,1,0,0,0,1,0,1,0,0,0,0,61867
23.0,29.0,1.0,4.0,0.0,3.455167693360712,0,0,0,0,0,0,0,0,1,0,0,42987
23.0,15.0,15.0,5.0,1.0,1.7385352498288844,1,0,0,0,0,0,0,1,0,0,0,48939
21.0,27.0,3.0,2.0,0.0,1.516769336071184,0,0,0,0,0,0,0,0,0,0,0,47401
21.0,17.0,13.0,2.0,0.0,1.754962354551677,1,0,0,0,0,0,0,0,0,0,0,40095
32.0,17.0,13.0,4.0,5.0,4.9664613278576315,1,1,0,0,0,0,0,1,0,0,0,94345
22.0,26.0,4.0,4.0,0.0,3.156741957563313,0,0,0,0,0,0,1,0,0,0,0,48360
22.0,20.0,10.0,3.0,0.0,2.0369609856262834,0,0,0,0,0,0,1,0,0,0,0,42710
32.0,19.0,11.0,3.0,8.0,3.679671457905544,1,1,0,0,0,0,0,1,0,0,0,70154
25.0,28.0,2.0,5.0,2.0,2.5571526351813825,1,0,0,0,0,0,1,0,0,0,0,42210
21.0,21.0,9.0,5.0,0.0,2.028747433264887,1,0,0,0,0,0,0,0,0,0,0,46002
25.0,17.0,13.0,4.0,3.0,1.7522245037645447,1,0,0,0,0,0,1,0,0,0,0,41194
21.0,15.0,15.0,2.0,0.0,2.305270362765229,1,0,0,0,0,0,0,0,0,0,1,48074
21.0,23.0,7.0,3.0,0.0,2.8062970568104038,1,0,0,0,0,0,1,0,0,0,0,49980
32.0,17.0,13.0,3.0,6.0,4.454483230663929,1,0,0,1,0,0,0,0,0,0,0,124711
23.0,27.0,3.0,3.0,0.0,2.217659137577002,1,0,0,0,0,0,0,0,0,1,0,49913
22.0,18.0,12.0,4.0,0.0,2.00684462696783,1,0,0,0,0,0,1,0,0,0,0,42428
23.0,21.0,9.0,5.0,1.0,1.891854893908282,1,0,0,0,0,0,0,0,0,1,0,45306
27.0,20.0,10.0,5.0,5.0,1.8453114305270362,1,0,0,0,1,0,0,0,0,0,0,51380
25.0,21.0,9.0,5.0,1.0,3.2306639288158796,0,0,0,0,0,0,0,0,0,0,0,46659
25.0,27.0,3.0,2.0,2.0,2.0095824777549622,0,0,0,0,0,0,0,0,0,1,0,43148
21.0,20.0,10.0,5.0,0.0,2.510609171800137,1,0,0,0,0,0,0,0,1,0,0,42786
23.0,20.0,10.0,5.0,0.0,3.2142368240930868,1,0,0,0,0,0,1,0,0,0,0,41662
25.0,22.0,8.0,5.0,0.0,3.7426420260095825,1,0,0,0,1,0,0,0,0,0,0,56926
24.0,15.0,15.0,3.0,1.0,2.316221765913758,0,0,0,0,0,0,0,0,0,0,0,46584
24.0,16.0,14.0,4.0,1.0,2.195756331279945,1,0,0,0,0,0,0,1,0,0,0,42303
23.0,15.0,15.0,5.0,1.0,1.4948665297741273,1,0,0,0,0,0,1,0,0,0,0,40403
28.0,22.0,8.0,2.0,4.0,2.817248459958932,1,1,0,0,0,0,0,0,1,0,0,83197
22.0,28.0,2.0,5.0,0.0,3.3018480492813143,1,0,0,0,0,0,0,0,0,1,0,47500
31.0,25.0,5.0,2.0,2.0,5.3963039014373715,1,1,0,0,0,0,1,0,0,0,0,97830
28.0,23.0,7.0,5.0,0.0,3.3921971252566734,1,0,0,0,1,0,0,0,0,0,0,67575
25.0,15.0,15.0,5.0,3.0,1.4264202600958247,0,0,0,0,0,0,0,1,0,0,0,44112
23.0,19.0,11.0,5.0,0.0,2.130047912388775,0,0,0,0,0,0,0,0,0,1,0,47633
28.0,21.0,9.0,2.0,1.0,4.544832306639288,1,1,0,0,0,0,0,0,0,1,0,93996
23.0,23.0,7.0,3.0,0.0,2.532511978097194,1,0,0,0,0,0,0,0,0,0,0,48752
22.0,23.0,7.0,3.0,0.0,1.462012320328542,1,0,0,0,0,0,1,0,0,0,0,45538
22.0,20.0,10.0,4.0,0.0,1.7741273100616017,1,0,0,0,0,0,1,0,0,0,0,49896
23.0,17.0,13.0,3.0,1.0,1.7494866529774127,0,0,0,0,0,0,0,0,0,1,0,41988
23.0,15.0,15.0,3.0,0.0,3.0116358658453115,0,0,0,0,0,0,0,0,0,0,1,45645
21.0,28.0,2.0,5.0,0.0,2.5544147843942504,1,0,0,0,0,0,0,0,0,0,1,44361
22.0,25.0,5.0,5.0,0.0,1.514031485284052,1,0,0,0,0,0,0,0,0,0,1,45155
24.0,19.0,11.0,5.0,1.0,2.4750171115674195,0,0,0,0,0,0,0,1,0,0,0,44938
21.0,30.0,0.0,2.0,0.0,2.439425051334702,1,0,0,0,0,0,1,0,0,0,0,49609
29.0,18.0,12.0,4.0,3.0,2.2861054072553046,1,1,0,0,0,0,0,1,0,0,0,93342
22.0,28.0,2.0,3.0,0.0,2.269678302532512,0,0,0,0,0,0,0,0,0,0,1,42178
25.0,16.0,14.0,4.0,3.0,1.9603011635865846,0,0,0,0,1,0,0,0,1,0,0,52009
25.0,25.0,5.0,4.0,3.0,1.4401095140314852,0,0,0,0,0,0,0,0,0,0,1,46052
24.0,22.0,8.0,2.0,0.0,3.2114989733059547,1,0,0,0,0,0,0,0,0,1,0,42453
21.0,19.0,11.0,5.0,0.0,2.020533880903491,1,0,0,0,0,0,0,0,0,0,1,48529
23.0,29.0,1.0,3.0,0.0,2.3901437371663246,0,0,0,0,0,0,0,0,1,0,0,47591
21.0,26.0,4.0,3.0,0.0,2.2642026009582477,1,0,0,0,0,0,0,1,0,0,0,48995
23.0,15.0,15.0,4.0,0.0,2.642026009582478,0,0,0,0,0,0,1,0,0,0,0,48279
25.0,24.0,6.0,5.0,3.0,1.566050650239562,1,0,0,0,0,0,0,0,1,0,0,42377
25.0,16.0,14.0,2.0,3.0,1.9411362080766599,0,0,0,0,0,0,0,0,0,0,1,45236
21.0,19.0,11.0,2.0,0.0,3.1759069130732374,0,0,0,0,0,0,1,0,0,0,0,48223
24.0,26.0,4.0,5.0,0.0,3.383983572895277,1,0,0,0,0,0,1,0,0,0,0,48015
23.0,26.0,4.0,3.0,1.0,1.7111567419575633,1,0,0,0,0,0,0,1,0,0,0,41951
23.0,15.0,15.0,3.0,0.0,3.19233401779603,0,0,0,0,0,0,1,0,0,0,0,49434
22.0,18.0,12.0,2.0,0.0,1.8617385352498288,0,0,0,0,0,0,0,0,0,0,0,49785
23.0,15.0,15.0,5.0,1.0,1.9739904175222451,0,0,0,0,0,0,0,0,0,1,0,40541
25.0,16.0,14.0,2.0,0.0,3.575633127994524,1,0,0,0,1,0,0,0,0,0,1,63647
24.0,15.0,15.0,4.0,1.0,2.5845311430527036,0,0,0,0,0,0,0,0,1,0,0,43150
36.0,15.0,15.0,2.0,8.0,3.978097193702943,1,0,0,0,0,1,0,0,0,1,0,177587
22.0,15.0,15.0,4.0,0.0,3.2032854209445585,0,0,0,0,0,0,0,1,0,0,0,44591
28.0,26.0,4.0,2.0,2.0,3.8576317590691307,0,1,0,0,0,0,1,0,0,0,0,76887
24.0,22.0,8.0,4.0,1.0,2.3107460643394937,0,0,0,0,0,0,0,0,1,0,0,41590
24.0,16.0,14.0,4.0,2.0,1.9137577002053388,1,0,0,0,0,0,0,0,1,0,0,46485
23.0,16.0,14.0,4.0,0.0,3.1457905544147846,0,0,0,0,0,0,0,0,0,0,1,45573
24.0,16.0,14.0,5.0,1.0,1.998631074606434,0,0,0,0,0,0,0,0,1,0,0,43493
24.0,29.0,1.0,5.0,2.0,1.7385352498288844,0,0,0,0,0,0,0,0,0,0,1,48660
26.0,15.0,15.0,3.0,2.0,3.030800821355236,1,0,0,0,1,0,0,0,0,0,1,68067
25.0,19.0,11.0,5.0,2.0,2.614647501711157,1,0,0,0,1,0,0,0,1,0,0,65919
36.0,17.0,13.0,4.0,10.0,4.347707049965777,0,0,0,0,0,1,0,1,0,0,0,195984
23.0,28.0,2.0,3.0,0.0,2.940451745379877,0,0,0,0,0,0,0,0,0,0,1,44521
23.0,25.0,5.0,4.0,1.0,1.8699520876112252,0,0,0,0,0,0,0,0,1,0,0,45636
45.0,24.0,6.0,5.0,19.0,3.8275154004106775,0,0,1,0,0,0,0,0,0,0,0,324783
23.0,18.0,12.0,2.0,0.0,3.082819986310746,0,0,0,0,0,0,0,0,0,1,0,43776
34.0,30.0,0.0,2.0,10.0,3.0937713894592744,0,0,0,1,0,0,0,0,0,0,0,128068
21.0,19.0,11.0,5.0,0.0,1.678302532511978,0,0,0,0,0,0,0,0,0,0,1,49453
34.0,22.0,8.0,5.0,10.0,1.9931553730321698,1,0,0,1,0,0,0,0,0,1,0,108931
24.0,30.0,0.0,4.0,1.0,2.9295003422313486,1,0,0,0,0,0,0,1,0,0,0,43457
32.0,23.0,7.0,2.0,5.0,3.871321013004791,0,1,0,0,0,0,1,0,0,0,0,92350
22.0,27.0,3.0,4.0,0.0,2.5051334702258727,0,0,0,0,0,0,0,0,0,1,0,47750
24.0,28.0,2.0,3.0,1.0,2.0342231348391513,1,0,0,0,0,0,0,1,0,0,0,48018
22.0,17.0,13.0,4.0,0.0,3.19233401779603,1,0,0,0,0,0,0,0,0,0,1,48695
23.0,18.0,12.0,4.0,1.0,1.5578370978781657,0,0,0,0,0,0,1,0,0,0,0,42653
24.0,22.0,8.0,2.0,2.0,1.6344969199178645,0,0,0,0,0,0,1,0,0,0,0,47723
23.0,23.0,7.0,3.0,1.0,1.7522245037645447,0,0,0,0,0,0,0,0,0,1,0,43436
39.0,21.0,9.0,5.0,13.0,3.704312114989733,0,0,0,0,0,1,1,0,0,0,0,187426
24.0,15.0,15.0,4.0,1.0,2.195756331279945,0,0,0,0,0,0,0,0,0,1,0,48476
25.0,16.0,14.0,3.0,2.0,1.995893223819302,0,0,0,0,0,0,0,0,1,0,0,40403
21.0,16.0,14.0,2.0,0.0,3.0198494182067077,0,0,0,0,0,0,0,0,1,0,0,41604
28.0,18.0,12.0,2.0,0.0,4.646132785763176,0,1,0,0,0,0,0,0,0,1,0,90134
21.0,21.0,9.0,2.0,0.0,2.0971937029431897,0,0,0,0,0,0,0,1,0,0,0,41619
25.0,20.0,10.0,5.0,2.0,2.088980150581793,1,0,0,0,0,0,0,1,0,0,0,43418
26.0,26.0,4.0,5.0,0.0,4.199863107460644,0,0,0,0,1,0,0,0,0,1,0,52225
35.0,19.0,11.0,5.0,11.0,2.1190965092402463,0,0,0,1,0,0,0,0,0,0,1,140823
37.0,19.0,11.0,3.0,8.0,4.490075290896646,1,0,0,0,0,1,0,0,1,0,0,153769
24.0,18.0,12.0,3.0,1.0,2.967830253251198,0,0,0,0,0,0,0,0,0,0,1,41104
21.0,28.0,2.0,2.0,0.0,1.620807665982204,1,0,0,0,0,0,0,1,0,0,0,40228
22.0,26.0,4.0,4.0,0.0,3.274469541409993,1,0,0,0,0,0,1,0,0,0,0,46677
22.0,30.0,0.0,5.0,0.0,2.6940451745379876,1,0,0,0,0,0,0,0,0,0,0,42121
21.0,16.0,14.0,4.0,0.0,2.811772758384668,1,0,0,0,0,0,0,0,0,1,0,46851
21.0,25.0,5.0,3.0,0.0,3.2032854209445585,0,0,0,0,0,0,0,0,0,0,0,46064
25.0,22.0,8.0,5.0,2.0,2.921286789869952,0,0,0,0,0,0,0,0,0,0,0,41323
22.0,30.0,0.0,2.0,0.0,2.0616016427104724,1,0,0,0,0,0,0,0,0,0,0,48070
21.0,21.0,9.0,4.0,0.0,1.8206707734428473,1,0,0,0,0,0,0,0,0,0,0,44350
22.0,19.0,11.0,4.0,0.0,2.5270362765229293,0,0,0,0,0,0,0,0,0,0,1,44448
24.0,30.0,0.0,5.0,1.0,2.078028747433265,0,0,0,0,0,0,0,1,0,0,0,44212
26.0,27.0,3.0,5.0,0.0,3.915126625598905,0,0,0,0,1,0,0,0,1,0,0,57000
28.0,26.0,4.0,3.0,2.0,1.593429158110883,0,0,0,0,1,0,0,1,0,0,0,60348
24.0,22.0,8.0,4.0,1.0,2.078028747433265,1,0,0,0,0,0,0,0,0,0,0,45402
24.0,22.0,8.0,2.0,2.0,1.4674880219028064,1,0,0,0,0,0,0,0,0,1,0,41445
22.0,20.0,10.0,3.0,0.0,1.943874058863792,0,0,0,0,0,0,0,0,0,0,1,47904
22.0,19.0,11.0,4.0,0.0,2.6584531143052703,1,0,0,0,0,0,0,0,0,0,0,43923
24.0,28.0,2.0,3.0,1.0,2.86652977412731,1,0,0,0,0,0,0,1,0,0,0,46369
24.0,28.0,2.0,5.0,1.0,2.195756331279945,1,0,0,0,0,0,0,0,0,1,0,49928
25.0,24.0,6.0,4.0,2.0,2.327173169062286,0,0,0,0,0,0,0,1,0,0,0,48792
21.0,19.0,11.0,4.0,0.0,3.46611909650924,1,0,0,0,0,0,0,0,0,0,1,44599
33.0,21.0,9.0,2.0,5.0,3.3921971252566734,0,0,0,1,0,0,0,0,0,0,1,110885
24.0,18.0,12.0,4.0,0.0,3.0910335386721424,1,0,0,0,0,0,0,0,0,0,0,40188
23.0,29.0,1.0,2.0,0.0,2.844626967830253,0,0,0,0,0,0,0,0,1,0,0,46418
25.0,21.0,9.0,5.0,3.0,1.571526351813826,0,0,0,0,0,0,0,1,0,0,0,49766
21.0,17.0,13.0,5.0,0.0,1.9630390143737166,1,0,0,0,0,0,0,0,1,0,0,41416
25.0,18.0,12.0,2.0,0.0,3.3867214236824092,0,0,0,0,1,0,0,0,0,1,0,55525
33.0,27.0,3.0,2.0,5.0,6.160164271047228,0,0,0,1,0,0,0,0,1,0,0,119673
22.0,25.0,5.0,2.0,0.0,1.9219712525667352,0,0,0,0,0,0,0,0,0,0,1,46506
21.0,18.0,12.0,4.0,0.0,2.6913073237508556,1,0,0,0,0,0,1,0,0,0,0,42395
38.0,15.0,15.0,5.0,11.0,2.4421629021218343,0,0,0,0,0,1,0,0,1,0,0,199577
25.0,27.0,3.0,3.0,2.0,2.21492128678987,1,0,0,0,0,0,0,0,0,1,0,42657
28.0,26.0,4.0,4.0,0.0,4.306639288158795,1,1,0,0,0,0,0,0,0,1,0,95982
25.0,25.0,5.0,4.0,3.0,1.5359342915811087,0,0,0,0,0,0,1,0,0,0,0,44039
38.0,26.0,4.0,5.0,8.0,5.804243668720055,0,0,0,0,0,1,0,1,0,0,0,194701
25.0,19.0,11.0,2.0,2.0,2.565366187542779,1,0,0,0,0,0,0,0,0,0,0,44218
24.0,26.0,4.0,5.0,2.0,1.6536618754277892,1,0,0,0,0,0,0,0,0,1,0,43688
25.0,28.0,2.0,3.0,2.0,2.8884325804243667,0,0,0,0,0,0,1,0,0,0,0,45429
36.0,15.0,15.0,5.0,10.0,5.0102669404517455,0,0,0,0,0,1,0,1,0,0,0,185977
33.0,26.0,4.0,4.0,4.0,5.7850787132101305,1,0,0,1,0,0,0,0,1,0,0,129334
22.0,22.0,8.0,3.0,0.0,2.4640657084188913,1,0,0,0,0,0,0,0,1,0,0,46157
22.0,24.0,6.0,2.0,0.0,3.4442162902121836,1,0,0,0,0,0,0,0,0,0,1,49957
23.0,20.0,10.0,3.0,0.0,2.485968514715948,0,0,0,0,0,0,0,0,0,0,1,49296
29.0,29.0,1.0,5.0,5.0,2.1683778234086244,0,1,0,0,0,0,0,0,0,0,0,82993
23.0,17.0,13.0,2.0,0.0,3.263518138261465,1,0,0,0,0,0,0,1,0,0,0,42950
35.0,26.0,4.0,5.0,6.0,6.401095140314853,1,0,0,1,0,0,0,0,0,1,0,144095
25.0,15.0,15.0,5.0,3.0,1.4893908281998631,0,0,0,0,0,0,0,0,0,0,1,43659
25.0,29.0,1.0,5.0,2.0,2.080766598220397,0,0,0,0,0,0,0,0,1,0,0,40704
24.0,25.0,5.0,5.0,1.0,2.3737166324435317,0,0,0,0,0,0,1,0,0,0,0,42052
21.0,24.0,6.0,5.0,0.0,2.401095140314853,1,0,0,0,0,0,0,0,1,0,0,45964
24.0,26.0,4.0,5.0,2.0,1.6290212183436004,0,0,0,0,0,0,1,0,0,0,0,40236
23.0,17.0,13.0,3.0,1.0,1.946611909650924,1,0,0,0,0,0,1,0,0,0,0,47939
22.0,26.0,4.0,3.0,0.0,2.4668035592060233,1,0,0,0,0,0,0,0,0,0,1,44555
24.0,20.0,10.0,2.0,1.0,2.847364818617385,1,0,0,0,0,0,0,1,0,0,0,47890
24.0,22.0,8.0,3.0,2.0,1.8535249828884326,1,0,0,0,0,0,0,0,0,0,0,49469
22.0,15.0,15.0,4.0,0.0,2.3983572895277208,1,0,0,0,0,0,0,1,0,0,0,43481
21.0,20.0,10.0,3.0,0.0,2.5817932922655715,1,0,0,0,0,0,0,0,0,0,0,48866
27.0,30.0,0.0,4.0,3.0,3.055441478439425,1,0,0,0,1,0,0,0,0,1,0,51534
31.0,24.0,6.0,3.0,6.0,1.5359342915811087,0,1,0,0,0,0,0,0,0,1,0,76143
29.0,18.0,12.0,3.0,2.0,5.336071184120465,1,1,0,0,0,0,0,1,0,0,0,86942
23.0,21.0,9.0,2.0,0.0,3.455167693360712,1,0,0,0,0,0,0,0,1,0,0,49032
25.0,27.0,3.0,2.0,3.0,1.4784394250513346,0,0,0,0,0,0,1,0,0,0,0,49773
25.0,23.0,7.0,3.0,2.0,2.0971937029431897,1,0,0,0,0,0,0,0,0,0,1,47530
23.0,16.0,14.0,5.0,0.0,2.004106776180698,1,0,0,0,0,0,0,0,0,0,0,47979
21.0,19.0,11.0,4.0,0.0,2.839151266255989,1,0,0,0,0,0,0,0,0,0,1,41386
25.0,18.0,12.0,4.0,1.0,3.29637234770705,0,0,0,0,0,0,0,0,0,0,0,40417
24.0,24.0,6.0,5.0,1.0,2.1765913757700206,0,0,0,0,0,0,0,0,0,1,0,40646
21.0,30.0,0.0,3.0,0.0,2.543463381245722,0,0,0,0,0,0,0,0,0,1,0,47018
24.0,29.0,1.0,2.0,2.0,1.4702258726899384,1,0,0,0,0,0,0,0,0,1,0,44888
23.0,28.0,2.0,2.0,0.0,2.187542778918549,1,0,0,0,0,0,0,0,0,0,0,41273
24.0,15.0,15.0,5.0,1.0,2.915811088295688,1,0,0,0,0,0,0,0,0,0,0,44828
21.0,16.0,14.0,2.0,0.0,1.9575633127994525,1,0,0,0,0,0,0,0,0,0,0,45122
43.0,15.0,15.0,2.0,11.0,7.436002737850787,0,0,1,0,0,0,0,0,0,0,1,284733
